class,source_path,source_name,adaptive_threshold,background_median,background_mad,raw_nonblack_ratio,largest_component_frac,nonblack_ratio,mean_nonblack,std_nonblack,entropy,lap_var,top_border,bottom_border,rejected,reject_reason,selection_score,selected,selection_rank
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0010.png,eval_pos_0010.png,58.8956,45.0,1.0,0.7126693725585938,0.9980623267067048,0.7052040100097656,160.10431395883484,19.4354525433819,5.949357505692808,150.4472198486328,0.0,0.0,False,,-9.053426258879716,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0011.png,eval_pos_0011.png,220.0,236.0,9.0,0.4058341979980469,0.9771306644608834,0.388885498046875,244.86796672683042,10.324345865774742,5.8830893565937625,365.362060546875,0.0,0.0,False,,-21.630195043250378,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0012.png,eval_pos_0012.png,67.8956,54.0,1.0,0.7678375244140625,1.0,0.7621002197265625,159.25142656922614,17.309347737223828,5.692808923884137,22.152664184570312,0.0,0.0,False,,-10.028366168161345,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0013.png,eval_pos_0013.png,146.8956,133.0,1.0,0.3554229736328125,0.9921864937964195,0.347930908203125,176.51849618454523,23.744930258352934,4.85135539293188,25.250473022460938,0.0,0.0,False,,-9.913221825351926,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0014.png,eval_pos_0014.png,80.8956,67.0,1.0,0.3972358703613281,0.9849231271546964,0.4701728820800781,121.71405969834406,47.191578517004196,5.980267140770512,289.38897705078125,0.0,0.0,False,,-12.459135309168506,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0015.png,eval_pos_0015.png,106.8956,93.0,1.0,0.4735145568847656,0.9929508817439922,0.4658851623535156,146.30440763455036,31.470490145742367,5.305602627694098,45.390846252441406,0.0,0.0,False,,-8.501417766135193,True,1264.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0016.png,eval_pos_0016.png,37.8956,24.0,1.0,0.4711875915527344,0.9989556262599276,0.4673919677734375,116.83507720936306,52.33748797334725,6.050312427904512,372.98114013671875,0.0,0.0,False,,-5.307478904779168,True,33.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0017.png,eval_pos_0017.png,220.0,226.0,4.0,0.37107086181640625,0.9772909513333471,0.3557891845703125,229.17261011279325,15.826091659945533,6.469742842353247,551.2758178710938,0.0,0.0,False,,-21.245385339288852,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0018.png,eval_pos_0018.png,137.8956,124.0,1.0,0.3309669494628906,0.9590484203732091,0.3343505859375,163.03778751369111,24.118134387839458,4.999031899894583,38.25757598876953,0.0,0.0,False,,-28.09548564306194,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0019.png,eval_pos_0019.png,95.8956,82.0,1.0,0.3880767822265625,0.9881354932567924,0.4560890197753906,129.67028546097808,36.318242983460614,5.750198153389884,124.76214599609375,0.0,0.0,False,,-10.598808081974038,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0020.png,eval_pos_0020.png,124.8956,111.0,1.0,0.6064186096191406,0.9858651686806862,0.5967674255371094,154.3194024507955,20.225897693648264,5.561876273334397,156.0572509765625,0.0,0.0,False,,-14.473272210164833,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0021.png,eval_pos_0021.png,205.0,199.0,3.0,0.03534698486328125,0.08094107489747464,0.002002716064453125,209.24380952380952,3.4088937965415953,6.2751897285706875,428.623779296875,0.0,0.0,True,too_empty,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0022.png,eval_pos_0022.png,160.85160000000002,58.0,11.0,0.09191131591796875,0.8543205777371959,0.07782363891601562,191.30596539385326,19.620026806561206,6.961888694938221,167.13511657714844,0.0,0.0,True,too_empty,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0023.png,eval_pos_0023.png,220.0,218.0,31.0,0.20676422119140625,0.8327183498763884,0.16423797607421875,247.51172945603196,17.28382233836225,7.054930313055404,333.895751953125,0.0,0.0,False,,-104.11060508958708,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0024.png,eval_pos_0024.png,220.0,255.0,0.0,0.16396331787109375,0.5709366711646736,0.08837890625,254.86723066298342,1.4954696999906647,6.005113206612024,467.15447998046875,0.0,0.0,True,too_empty,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0025.png,eval_pos_0025.png,106.8956,93.0,1.0,0.6741256713867188,0.9978383639470795,0.6674537658691406,146.70040978687652,20.486821936717323,5.756049461443514,72.92106628417969,0.0,0.0,False,,-8.344475942639189,True,1172.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0026.png,eval_pos_0026.png,95.8956,82.0,1.0,0.615936279296875,0.9978942674528068,0.60882568359375,160.68128446115287,21.714785524619735,5.886903975743744,159.0065155029297,0.0,0.0,False,,-8.281461972096112,True,1145.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0027.png,eval_pos_0027.png,116.7912,94.0,2.0,0.5357170104980469,0.9470217538362944,0.5707778930664062,142.97108122919812,30.812075932788474,6.693952478480455,252.0396270751953,0.0,0.0,False,,-35.768267274239086,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0028.png,eval_pos_0028.png,127.8956,114.0,1.0,0.3348045349121094,0.9949753324142332,0.33029937744140625,161.80754394474857,23.260089657330653,4.800958779834242,33.06824493408203,0.0,0.0,False,,-8.009129668430297,True,986.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0029.png,eval_pos_0029.png,58.8956,45.0,1.0,0.6273841857910156,0.9977381205727662,0.6199913024902344,159.2129984556412,19.483527876294797,5.733019175799226,193.4603271484375,0.0,0.0,False,,-8.36207944102384,True,1184.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0030.png,eval_pos_0030.png,199.0,193.0,3.0,0.034984588623046875,0.35535928470177736,0.008056640625,215.77746212121212,9.964458791811861,6.385123639091634,293.92071533203125,0.0,0.0,True,too_empty,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0031.png,eval_pos_0031.png,220.0,138.0,55.0,0.10892486572265625,0.7022133501435875,0.07351303100585938,254.81204919308806,0.9677279786062247,6.378019033806382,214.54212951660156,0.0,0.0,True,too_empty,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0032.png,eval_pos_0032.png,101.8956,88.0,1.0,0.724639892578125,0.9964360918088019,0.7232704162597656,137.68135716583774,22.52615389992308,6.1296492429367175,68.99552917480469,0.0,0.0,False,,-9.452825095392907,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0033.png,eval_pos_0033.png,214.0,204.0,6.0,0.032573699951171875,0.0514111722684155,0.001598358154296875,246.27684964200478,11.541963020285618,6.057242550006277,359.5650634765625,0.0,0.0,True,too_empty,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0034.png,eval_pos_0034.png,86.8956,73.0,1.0,0.4732551574707031,1.0,0.4677886962890625,154.27360798512575,27.853016941947196,5.173113984447087,35.01799774169922,0.0,0.0,False,,-6.6193280198614595,True,332.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0035.png,eval_pos_0035.png,94.7912,72.0,2.0,0.810455322265625,0.9972370749708175,0.8026962280273438,130.29784908422124,25.12869921247518,6.343140046099821,58.458831787109375,0.0,0.0,False,,-9.357635498577725,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0036.png,eval_pos_0036.png,94.8956,81.0,1.0,0.3820762634277344,0.9629588953563833,0.4351387023925781,132.424401020435,38.96704788681835,5.775596277971594,170.40887451171875,0.0,0.0,False,,-24.302400284756175,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0037.png,eval_pos_0037.png,109.8956,96.0,1.0,0.4162788391113281,1.0,0.4107933044433594,157.24436561516245,25.85841225530322,5.0313793970850105,32.516624450683594,0.0,0.0,False,,-6.330041599097928,True,226.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0038.png,eval_pos_0038.png,123.8956,110.0,1.0,0.7607345581054688,0.9746316855713011,0.750885009765625,149.9245478561268,20.616082756964765,6.080594974080464,85.16909790039062,0.0,0.0,False,,-22.186301930400994,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0039.png,eval_pos_0039.png,21.8956,8.0,1.0,0.4645881652832031,0.9991789077831331,0.46051025390625,105.93365639496355,54.756275127049676,5.953668637046331,473.605712890625,0.0,0.0,False,,-5.003603334904873,True,13.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0040.png,eval_pos_0040.png,16.8956,3.0,1.0,0.7457962036132812,0.9996010352623449,0.7416725158691406,89.19242381380995,51.52275697701877,6.775788291230544,451.5992126464844,0.0,0.0,False,,-7.231193067053775,True,579.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0041.png,eval_pos_0041.png,68.8956,55.0,1.0,0.7024345397949219,0.9843161959172148,0.7826156616210938,111.56923931798906,44.5445861138693,7.109462646956656,474.8047790527344,0.0,0.0,False,,-15.290300875702085,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0042.png,eval_pos_0042.png,127.8956,114.0,1.0,0.3194580078125,0.9848227932747421,0.31627655029296875,163.15278012302497,29.368452723428426,5.161017256581909,40.898582458496094,0.0,0.0,False,,-13.69564812227317,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0043.png,eval_pos_0043.png,105.8956,92.0,1.0,0.20703125,0.9620798938679245,0.20415878295898438,166.05356976027204,39.912754826285195,4.687408290216782,179.0165557861328,0.0,0.0,False,,-25.786655507215922,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0044.png,eval_pos_0044.png,77.8956,64.0,1.0,0.2716407775878906,0.9254588605372916,0.24603271484375,133.99975192259984,51.80234377495382,5.1957823717646425,306.78411865234375,0.0,0.0,False,,-45.98206811542221,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0045.png,eval_pos_0045.png,101.8956,88.0,1.0,0.511199951171875,0.9995298788132052,0.5058097839355469,151.5736415400279,22.394138960056083,5.061675117865614,24.225502014160156,0.0,0.0,False,,-6.821129437129079,True,393.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0046.png,eval_pos_0046.png,87.8956,74.0,1.0,0.3233604431152344,0.9666851487017354,0.29296112060546875,148.29127060600536,43.69154658630055,5.938963254584262,362.1131591796875,0.0,0.0,False,,-23.303383286852515,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0047.png,eval_pos_0047.png,92.8956,79.0,1.0,0.33184051513671875,0.9413265892631337,0.31656646728515625,140.72603812691298,41.893340645236755,5.9304625090748155,254.6527557373047,0.0,0.0,False,,-36.99005399233041,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0048.png,eval_pos_0048.png,86.8956,73.0,1.0,0.4403190612792969,0.8873400504214786,0.4266395568847656,127.40933110397796,40.973474225371596,6.3815239615655965,297.57672119140625,0.0,0.0,False,,-66.46741198753048,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0049.png,eval_pos_0049.png,30.8956,17.0,1.0,0.5921058654785156,1.0,0.5862274169921875,158.71950076784924,22.983442390532332,5.794576651559969,70.48990631103516,0.0,0.0,False,,-8.466283208727525,True,1244.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0050.png,eval_pos_0050.png,124.8956,111.0,1.0,0.4746131896972656,0.9964956557383637,0.46846771240234375,164.66951126166475,21.56660693746825,5.337017493283941,121.04521179199219,0.0,0.0,False,,-7.748849993528227,True,833.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0051.png,eval_pos_0051.png,220.0,255.0,0.0,0.24890899658203125,0.9873716475095785,0.23669052124023438,254.90157461279352,0.9501569025588531,6.077848473285819,629.9859619140625,0.0,0.0,True,low_contrast,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0052.png,eval_pos_0052.png,100.8956,87.0,1.0,0.69085693359375,1.0,0.6846961975097656,155.68859930134994,23.699446085218916,5.946432074843521,33.92369842529297,0.0,0.0,False,,-9.181762311311756,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0053.png,eval_pos_0053.png,98.8956,85.0,1.0,0.5152091979980469,0.9979490444916667,0.5110740661621094,145.44715805187536,30.667425463389538,5.811080644388732,47.857017517089844,0.0,0.0,False,,-6.556494909677029,True,307.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0054.png,eval_pos_0054.png,10.0,0.0,0.0,0.8917884826660156,0.9992257578803732,0.8862724304199219,99.67100817368323,48.95737447511083,7.0698889560675555,508.6860656738281,0.0,0.0,False,,-8.35634726418873,True,1180.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0055.png,eval_pos_0055.png,128.8956,115.0,1.0,0.3036308288574219,0.992914127771845,0.2968864440917969,171.03532193197734,23.521649947256375,4.670069580434328,148.50360107421875,0.0,0.0,False,,-9.371213306204902,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0056.png,eval_pos_0056.png,122.8956,109.0,1.0,0.5244064331054688,0.989626827671492,0.5564422607421875,148.9011503551156,25.385919462369614,5.932474095981041,244.53396606445312,0.0,0.0,False,,-11.839029939680383,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0057.png,eval_pos_0057.png,132.8956,119.0,1.0,0.33921051025390625,0.9857740491666854,0.32651519775390625,161.66921746851415,26.73705092590139,5.265890668865865,55.207923889160156,0.0,0.0,False,,-13.324621145937133,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0058.png,eval_pos_0058.png,54.8956,41.0,1.0,0.4705047607421875,0.9974217609858926,0.4632110595703125,166.2056692031492,21.740041935100454,5.665399633122648,225.55795288085938,0.0,0.0,False,,-7.428714986281377,True,664.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0059.png,eval_pos_0059.png,10.0,0.0,0.0,0.66510009765625,0.998256400844269,0.6577262878417969,151.7670964336877,22.803499128500835,5.27467720494395,230.5262451171875,0.0,0.0,False,,-7.3695785746762645,True,638.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0060.png,eval_pos_0060.png,137.8956,124.0,1.0,0.2846260070800781,0.8736815300282793,0.26294708251953125,166.57394458145944,26.072457486398765,5.417269752419454,129.88754272460938,0.0,0.0,False,,-76.24497891468744,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0061.png,eval_pos_0061.png,98.8956,85.0,1.0,0.478973388671875,1.0,0.4735107421875,155.79762019850477,25.99547527795757,5.409256372759186,39.06089782714844,0.0,0.0,False,,-7.063329751665705,True,497.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0062.png,eval_pos_0062.png,104.8956,91.0,1.0,0.46984100341796875,0.9967361122387672,0.4634666442871094,158.82321906251286,27.07820699753974,5.4445261333057235,152.3511199951172,0.0,0.0,False,,-7.08118727565136,True,502.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0063.png,eval_pos_0063.png,46.8956,33.0,1.0,0.5428504943847656,0.9988124099645128,0.5562667846679688,111.60861872694106,52.33316861630133,6.485174560529593,456.56988525390625,0.0,0.0,False,,-5.992771278726549,True,146.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0064.png,eval_pos_0064.png,17.8956,4.0,1.0,0.6185951232910156,0.9983226546456916,0.6116104125976562,156.4921786315724,21.956330542580513,5.84051118742203,305.5435791015625,0.0,0.0,False,,-7.691137480241133,True,803.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0065.png,eval_pos_0065.png,210.0,195.0,12.0,0.041412353515625,0.035924834193072956,0.00142669677734375,218.14973262032086,4.397864994067942,6.315828716986821,276.4515075683594,0.0,0.0,True,too_empty,,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0066.png,eval_pos_0066.png,91.8956,78.0,1.0,0.37652587890625,0.9961095801588589,0.43343353271484375,130.43062963158542,39.02267057415398,5.683693893125887,135.48899841308594,0.0,0.0,False,,-5.772075676701736,True,101.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0067.png,eval_pos_0067.png,64.8956,51.0,1.0,0.5251350402832031,1.0,0.519683837890625,156.32597333959717,24.776230646049516,5.710502676178355,44.2220458984375,0.0,0.0,False,,-7.767373120424118,True,847.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0068.png,eval_pos_0068.png,144.8956,131.0,1.0,0.23848724365234375,0.957836143190761,0.1377105712890625,160.17548476454294,13.640573443905383,4.671470820755884,26.653366088867188,0.0,0.0,False,,-30.438452469752818,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0069.png,eval_pos_0069.png,106.8956,93.0,1.0,0.4096183776855469,0.9979977463004871,0.3991889953613281,150.04362368006116,25.968234040938093,5.082311488151348,30.12097930908203,0.0,0.0,False,,-5.59665011103698,True,67.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0070.png,eval_pos_0070.png,122.0,117.0,0.0,0.4114494323730469,0.9883088105767716,0.4046516418457031,146.81763247452324,18.981357940002276,5.004274220338081,30.557823181152344,0.0,0.0,False,,-11.284873088282737,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0071.png,eval_pos_0071.png,118.8956,105.0,1.0,0.5775680541992188,0.9980515963700249,0.5725021362304688,159.27600980823306,24.165681918989996,5.895658261237582,152.09857177734375,0.0,0.0,False,,-7.75031593804756,True,836.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0072.png,eval_pos_0072.png,10.0,0.0,0.0,0.9362449645996094,1.0,0.9252967834472656,134.33984441027206,22.478306873416475,6.115808024265288,33.75769805908203,0.0,0.0,False,,-10.405180611397084,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0073.png,eval_pos_0073.png,42.0,37.0,0.0,0.6988563537597656,0.9974345118203504,0.6910247802734375,151.33118223772826,24.983669714905755,5.875601180699063,237.57362365722656,0.0,0.0,False,,-8.466605021279973,True,1246.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0074.png,eval_pos_0074.png,100.8956,87.0,1.0,0.344024658203125,0.9431052071320856,0.32822418212890625,131.07439390065318,34.0272460869704,6.291150978540815,66.105224609375,0.0,0.0,False,,-36.55159129342634,False,
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0075.png,eval_pos_0075.png,123.8956,110.0,1.0,0.3722648620605469,0.993441749413344,0.36792755126953125,163.90809745982375,27.26487501909713,4.843946070247105,119.27259063720703,0.0,0.0,False,,-8.324479768866883,True,1159.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0076.png,eval_pos_0076.png,51.8956,38.0,1.0,0.5557441711425781,0.9984487078285341,0.564666748046875,110.83621574879749,48.36494103771583,6.4082897449402445,548.9185180664062,0.0,0.0,False,,-5.438995630460847,True,51.0
positive,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/03_sd21_vae_finetuned/generated_images/final/positive/eval_pos_0077.png,eval_pos_0077.png,15.8956,2.0,1.0,0.7597694396972656,0.9983029487520648,0.7522392272949219,149.6578665787672,24.01568453535659,6.148856390945142,234.60116577148438,0.0,0.0,False,,-8.687314065583688,True,1347.0
