source_path,source_name,adaptive_threshold,background_median,background_mad,raw_nonblack_ratio,nonblack_ratio,mean_nonblack,std_nonblack,entropy,lap_var,largest_component_frac,cleaned_largest_component_frac,top_border,bottom_border,left_border,right_border,rejected,reject_reason,selection_score,selected,selection_rank
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0021.png,eval_pos_0021.png,220.0,251.0,1.0,0.2847023010253906,0.25409698486328125,251.24005404593905,8.161612166923293,6.539396225244708,1461.6922607421875,0.9229027373949862,0.9256917325625026,0.0,0.0,0.0,0.0,False,,-53.780561113319,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0022.png,eval_pos_0022.png,98.8956,85.0,1.0,0.15941619873046875,0.07856369018554688,130.9928137897548,32.921110421112935,5.165468699692008,547.8905029296875,0.4079205551567361,0.5001821493624772,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0023.png,eval_pos_0023.png,89.8956,76.0,1.0,0.23600387573242188,0.1949462890625,148.98657639323733,48.727829759482916,5.258648370633588,906.735595703125,0.8254481387492524,0.8351282009380158,0.0,0.0,0.0,0.0,False,,-101.54126807632765,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0024.png,eval_pos_0024.png,10.0,1.0,0.0,0.7061500549316406,0.7010841369628906,89.32806268193814,52.50634610395626,6.428552890542014,1716.49169921875,0.9979688082414525,0.9987229648951201,0.0,0.0,0.0,0.0,False,,-6.958626727269995,True,289
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0025.png,eval_pos_0025.png,107.7912,85.0,2.0,0.3591766357421875,0.353729248046875,173.62190492623589,20.92187030163011,5.328265594315435,119.7022705078125,1.0,1.0,0.0,0.0,0.0,0.0,False,,-7.638033783656153,True,626
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0026.png,eval_pos_0026.png,132.8956,119.0,1.0,0.13245773315429688,0.10334396362304688,178.98316784171865,24.073425575235998,6.453939369133871,934.654052734375,0.7834576505486277,0.839874751984127,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0027.png,eval_pos_0027.png,130.7912,108.0,2.0,0.6921653747558594,0.681976318359375,167.779769096523,20.515847624248345,6.880122032330704,296.0610046386719,0.992769238400194,0.9980516399162596,0.0,0.0,0.0,0.0,False,,-12.731671266946044,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0028.png,eval_pos_0028.png,84.6868,53.0,3.0,0.4645805358886719,0.464599609375,151.09747766684183,39.2669845395013,6.481566167305828,742.6626586914062,0.997840492006536,0.9996880899614217,0.0,0.0,0.0,0.0,False,,-5.6736536587986555,True,41
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0029.png,eval_pos_0029.png,117.7912,95.0,2.0,0.4921684265136719,0.487823486328125,150.91999530810133,26.708057789578014,6.180902501787788,169.2569580078125,0.9827002224478565,0.9946796926044615,0.0,0.0,0.0,0.0,False,,-15.528050376001575,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0030.png,eval_pos_0030.png,10.0,1.0,0.0,0.817626953125,0.8119392395019531,102.40466066856163,50.71072759015544,6.9936639805472955,1612.462890625,0.9991368692146909,0.9998449816326722,0.0,0.0,0.0,0.0,False,,-8.438360611473128,True,1033
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0031.png,eval_pos_0031.png,52.6868,21.0,3.0,0.350006103515625,0.3446617126464844,167.61926265342942,35.28399692670658,6.165439460182105,937.7448120117188,0.9970245880198797,0.9981219827443356,0.0,0.0,0.0,0.0,False,,-6.53096731603458,True,158
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0032.png,eval_pos_0032.png,113.6868,82.0,3.0,0.4810066223144531,0.4759979248046875,163.2031014585671,22.821235678248378,6.219234069380428,377.5770568847656,0.999183142601096,0.9997356044642786,0.0,0.0,0.0,0.0,False,,-7.458076346269194,True,512
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0033.png,eval_pos_0033.png,123.7912,101.0,2.0,0.3990287780761719,0.39534759521484375,168.55797101449275,32.36385551282898,5.860867733645102,320.7573547363281,0.9899238071565825,0.997881723121955,0.0,0.0,0.0,0.0,False,,-10.628711152881849,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0034.png,eval_pos_0034.png,126.7912,104.0,2.0,0.34725189208984375,0.3421745300292969,175.5043200035675,23.816051443468016,5.556900559421064,237.9846954345703,0.9993408766340767,1.0,0.0,0.0,0.0,0.0,False,,-7.28272163947107,True,434
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0035.png,eval_pos_0035.png,73.6868,42.0,3.0,0.4784965515136719,0.5029754638671875,128.07541030852775,45.092846236286036,6.7084425141629325,1051.7962646484375,0.9957507872603341,0.9996967215600643,0.0,0.0,0.0,0.0,False,,-6.971767320215395,True,294
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0036.png,eval_pos_0036.png,164.3736,106.0,6.0,0.14155197143554688,0.08872222900390625,206.63874795769198,18.599945769928315,6.029946265886847,573.484619140625,0.6322526746974965,0.6400814619110524,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0037.png,eval_pos_0037.png,159.06040000000002,74.0,9.0,0.1362762451171875,0.10706710815429688,199.50657355613353,16.54940588836157,7.085173047214921,679.7533569335938,0.8232280819617064,0.9210750853242321,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0038.png,eval_pos_0038.png,213.0,52.0,52.0,0.03749847412109375,0.0063934326171875,217.31085918854416,8.88977323870199,7.2391479892396475,1673.8485107421875,0.13499491353001017,0.31037037037037035,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0039.png,eval_pos_0039.png,94.7912,72.0,2.0,0.28119659423828125,0.3296356201171875,139.41712956533814,50.768721916990195,5.9663685416953545,735.721923828125,0.92742219931085,0.9719588324616163,0.0,0.0,0.0,0.0,False,,-44.651692938798185,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0040.png,eval_pos_0040.png,121.7912,99.0,2.0,0.17641067504882812,0.14461135864257812,178.094964256509,43.908108299381965,5.681936290157902,685.8390502929688,0.8252784084765921,0.8096407671607364,0.0,0.0,0.0,0.0,False,,-103.09168682824071,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0041.png,eval_pos_0041.png,68.6868,37.0,3.0,0.4094657897949219,0.4499244689941406,120.87595913349442,48.164723052390684,6.656121638875966,1239.1431884765625,0.9936369818984712,0.9990597682455784,0.0,0.0,0.0,0.0,False,,-7.963842544920132,True,795
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0042.png,eval_pos_0042.png,122.7912,100.0,2.0,0.22089385986328125,0.18805313110351562,174.52834858104956,35.8659459618491,5.656768815847521,589.4283447265625,0.82198735882292,0.8551677479790445,0.0,0.0,0.0,0.0,False,,-104.67391730363103,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0043.png,eval_pos_0043.png,27.7912,5.0,2.0,0.5541572570800781,0.5497589111328125,99.6005370673624,54.767840093601954,6.826235852845281,2091.384033203125,0.9986301275564642,0.9799609691084773,0.0,0.0,0.0,0.0,False,,-7.014821302324836,True,311
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0044.png,eval_pos_0044.png,132.6868,101.0,3.0,0.4109230041503906,0.4124412536621094,164.48232040621906,23.160862844722033,6.100740544242238,539.796142578125,0.991775048504934,0.9971133982588166,0.0,0.0,0.0,0.0,False,,-10.110548517251823,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0045.png,eval_pos_0045.png,81.7912,59.0,2.0,0.6130256652832031,0.6072311401367188,162.056608159214,23.054024339467492,6.211404613128353,276.103271484375,1.0,1.0,0.0,0.0,0.0,0.0,False,,-8.862338475140563,True,1230
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0046.png,eval_pos_0046.png,32.7912,10.0,2.0,0.8327217102050781,0.8232650756835938,146.98766067076278,30.347941971424106,6.654389350098213,265.2475891113281,0.9986302813191444,0.9991342632672997,0.0,0.0,0.0,0.0,False,,-9.032959039185535,True,1275
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0047.png,eval_pos_0047.png,59.8956,46.0,1.0,0.8984832763671875,0.8894729614257812,143.3704078569284,20.90935253298592,6.13245636900386,173.59954833984375,1.0,1.0,0.0,0.0,0.0,0.0,False,,-10.394479710817894,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0048.png,eval_pos_0048.png,63.8956,50.0,1.0,0.6216316223144531,0.61517333984375,157.4442591030856,22.50585615506953,5.977246811016026,152.43186950683594,1.0,1.0,0.0,0.0,0.0,0.0,False,,-8.735284729493005,True,1172
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0049.png,eval_pos_0049.png,220.0,47.0,44.0,0.143463134765625,0.08089828491210938,252.15127080680907,4.637735718993119,7.0489633257163575,1680.82470703125,0.572325037226122,0.5744974806306551,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0050.png,eval_pos_0050.png,115.8956,102.0,1.0,0.2827568054199219,0.2797813415527344,159.47309218330312,29.191218188547936,4.540763189680826,221.3209228515625,0.994590073256614,0.9965893958746637,0.0,0.0,0.0,0.0,False,,-7.58531928877403,True,591
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0051.png,eval_pos_0051.png,183.0,59.0,20.0,0.04975128173828125,0.027103424072265625,206.80928923293456,13.434421673511173,7.288066314588676,1604.6763916015625,0.5669375862597761,0.6723126419379258,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0052.png,eval_pos_0052.png,105.8956,92.0,1.0,0.39174652099609375,0.4352607727050781,144.14453861052928,35.91122644124018,5.717110114854782,481.9451904296875,0.9809336475353965,0.996445663185105,0.0,0.0,0.0,0.0,False,,-14.455520090499329,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0053.png,eval_pos_0053.png,138.8956,125.0,1.0,0.17565155029296875,0.17593765258789062,169.11224821664752,26.360318932745933,4.272891240339918,127.95794677734375,0.8491725665638709,0.9779064096855586,0.0,0.0,0.0,0.0,False,,-89.37198019259941,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0054.png,eval_pos_0054.png,119.7912,97.0,2.0,0.27536773681640625,0.31656646728515625,151.72909888414912,41.188745984759684,5.982302129659664,623.3818969726562,0.8864599783891614,0.9495508896389954,0.0,0.0,0.0,0.0,False,,-67.33729788680566,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0055.png,eval_pos_0055.png,62.7912,40.0,2.0,0.5762557983398438,0.5691184997558594,163.30056772861633,22.00738099210991,6.18427628230849,478.0277404785156,0.9984112483615999,0.9993770263390584,0.0,0.0,0.0,0.0,False,,-7.6861032319248235,True,653
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0056.png,eval_pos_0056.png,105.8956,92.0,1.0,0.5622596740722656,0.5563316345214844,165.74078950075082,26.943316295088206,6.076371809439225,269.2476806640625,0.9992333421532908,1.0,0.0,0.0,0.0,0.0,False,,-7.806781143205142,True,717
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0057.png,eval_pos_0057.png,34.8956,21.0,1.0,0.5836982727050781,0.5761642456054688,148.0359843218263,27.01677318048522,6.00187209885476,221.9825439453125,0.9980132407050382,0.9984795197926858,0.0,0.0,0.0,0.0,False,,-7.270146364517054,True,427
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0058.png,eval_pos_0058.png,93.7912,71.0,2.0,0.3252449035644531,0.3377418518066406,146.9535561403707,46.276024300410995,6.176523082549047,986.9380493164062,0.9604743083003953,0.973886548382484,0.0,0.0,0.0,0.0,False,,-26.374984092185308,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0059.png,eval_pos_0059.png,52.7912,30.0,2.0,0.5719223022460938,0.5660972595214844,159.31616789870552,25.73923233200074,6.492329766944674,337.1225280761719,0.9999933300428211,1.0,0.0,0.0,0.0,0.0,False,,-8.509574533817384,True,1074
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0060.png,eval_pos_0060.png,68.8956,55.0,1.0,0.5263595581054688,0.5207290649414062,162.9069051909806,20.87850665489879,5.484938658955148,195.6786651611328,1.0,1.0,0.0,0.0,0.0,0.0,False,,-7.841913617483771,True,735
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0061.png,eval_pos_0061.png,14.8956,1.0,1.0,0.7764625549316406,0.7684516906738281,149.73919432103057,26.291214255694545,6.365889705122835,278.2490539550781,0.9984573435849566,0.998953663664855,0.0,0.0,0.0,0.0,False,,-8.712801872776017,True,1160
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0062.png,eval_pos_0062.png,14.8956,1.0,1.0,0.8601150512695312,0.8518142700195312,153.89290096642156,23.29533713157603,6.32520806750443,318.8751220703125,1.0,1.0,0.0,0.0,0.0,0.0,False,,-10.304552899815308,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0063.png,eval_pos_0063.png,103.7912,81.0,2.0,0.4955406188964844,0.4897346496582031,159.5148035924319,19.110674598514034,6.017824134034886,299.157470703125,0.9998922272772761,1.0,0.0,0.0,0.0,0.0,False,,-7.991865207743834,True,807
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0064.png,eval_pos_0064.png,219.0,210.0,5.0,0.0307159423828125,0.00086212158203125,221.99115044247787,2.620530160578162,6.602986974694268,884.1643676757812,0.04036264282165922,0.21835748792270532,0.0,0.0,0.0,0.0,True,too_empty_low_nonblack_ratio,,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0065.png,eval_pos_0065.png,65.8956,52.0,1.0,0.7383575439453125,0.7302932739257812,145.60027580154824,24.090725012991175,6.440513648872126,186.94955444335938,0.996316311558412,0.9970366281098478,0.0,0.0,0.0,0.0,False,,-9.859174755495568,False,
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0066.png,eval_pos_0066.png,108.7912,86.0,2.0,0.3413887023925781,0.3352928161621094,162.3924227771773,28.28690473531428,5.681800167548991,334.5062561035156,0.9964913456918418,0.9977750280959462,0.0,0.0,0.0,0.0,False,,-7.293257435950933,True,440
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0067.png,eval_pos_0067.png,10.0,0.0,0.0,0.8587379455566406,0.8529624938964844,110.19329245658523,48.40563062342481,7.015614479178291,1585.6612548828125,0.9988539089257396,0.999360871003209,0.0,0.0,0.0,0.0,False,,-8.621694334770478,True,1123
/mnt/MammoDiffusion/MammoDiffusion/experiments/20260611_sd21_rsna_mlo_512_inference_100_steps/generated_images/final/positive/eval_pos_0068.png,eval_pos_0068.png,91.6868,60.0,3.0,0.7923088073730469,0.78271484375,152.22719607766686,23.464907171538748,6.8020613010699105,270.8288879394531,0.9970919455558284,0.9990262143107544,0.0,0.0,0.0,0.0,False,,-10.281580731554431,False,
