class,source_path,source_name,adaptive_threshold,background_median,background_mad,raw_nonblack_ratio,largest_component_frac,nonblack_ratio,mean_nonblack,std_nonblack,entropy,lap_var,top_border,bottom_border,rejected,reject_reason,selection_score,selected,selection_rank
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0010.png,eval_neg_0010.png,119.0,108.0,3.0,0.049152374267578125,0.8931315483119907,0.038249969482421875,191.65652737608457,28.1430209471662,4.498480134465676,444.46337890625,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0011.png,eval_neg_0011.png,85.7912,63.0,2.0,0.3143310546875,0.9301941747572815,0.36104583740234375,131.81687551507724,52.10605405315199,5.98807945523292,801.5494995117188,0.0,0.0,False,,-29.702621497266698,True,1280.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0012.png,eval_neg_0012.png,18.0,13.0,0.0,0.6695671081542969,0.9955276516467927,0.6780815124511719,94.23799611825265,64.61993116942688,6.633756791734521,1538.9263916015625,0.0,0.0,False,,-8.255348865358595,True,314.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0013.png,eval_neg_0013.png,114.5824,74.0,4.0,0.24632644653320312,0.43891409722329766,0.10572052001953125,188.20650212888793,29.81386967519667,6.678388449289538,862.8477172851562,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0014.png,eval_neg_0014.png,51.7912,29.0,2.0,0.4112052917480469,0.9768449371492184,0.4362297058105469,121.39494556425167,61.24285398594523,6.403023957616706,1496.6494140625,0.0,0.0,False,,-13.75560101194862,True,771.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0015.png,eval_neg_0015.png,139.6868,108.0,3.0,0.19036865234375,0.8516151009939084,0.17786788940429688,173.2187573723379,29.508280183914543,6.019259237273491,821.1759033203125,0.0,0.0,False,,-61.3640178574023,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0016.png,eval_neg_0016.png,95.6868,64.0,3.0,0.1801300048828125,0.8789495976281236,0.2104034423828125,140.293440423526,59.32980725742706,6.004672654294682,1368.278076171875,0.0,0.0,False,,-51.46845366879902,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0017.png,eval_neg_0017.png,73.8956,60.0,1.0,0.3786735534667969,0.9522298447621063,0.4272918701171875,128.83868692640075,57.13962652628071,5.897917995547545,1139.2176513671875,0.0,0.0,False,,-22.04319911694915,True,1079.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0018.png,eval_neg_0018.png,61.6868,30.0,3.0,0.6671104431152344,0.9951166234939587,0.6595001220703125,157.81364383054535,37.336144720681425,7.165062367263467,920.4281616210938,0.0,0.0,False,,-7.765453236828531,True,234.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0019.png,eval_neg_0019.png,143.8956,130.0,1.0,0.16084671020507812,0.5455472548322068,0.08707809448242188,176.4393043325886,19.325037521946435,5.793416087980408,423.0282287597656,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0020.png,eval_neg_0020.png,215.0,197.0,13.0,0.04692840576171875,0.12355714517964558,0.005344390869140625,157.51534618129907,106.94201808465145,6.906233712138588,1847.013671875,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0021.png,eval_neg_0021.png,220.0,204.0,34.0,0.4014739990234375,0.9569856713921934,0.38401031494140625,238.7903065583216,16.333973385521166,6.963475909334279,2280.01123046875,0.0,0.0,False,,-24.587585290083886,True,1156.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0022.png,eval_neg_0022.png,196.0,186.0,3.0,0.048221588134765625,0.6207578514358041,0.029541015625,208.08509814049586,10.651716049261145,6.525090345145777,887.1919555664062,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0023.png,eval_neg_0023.png,166.7912,144.0,2.0,0.07497787475585938,0.5982701602645637,0.0446929931640625,203.66865824513485,20.873694960070473,6.141642208316444,880.1383056640625,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0024.png,eval_neg_0024.png,125.6868,94.0,3.0,0.1710357666015625,0.9178561869925952,0.155120849609375,177.8319397993311,34.361541854830534,5.836779951038922,922.5048828125,0.0,0.0,False,,-36.182788153903765,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0025.png,eval_neg_0025.png,109.6868,78.0,3.0,0.24898147583007812,0.8939312690557539,0.2751350402832031,159.1456637781629,52.949825719847006,6.250592577010716,1139.4893798828125,0.0,0.0,False,,-45.23921212828528,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0026.png,eval_neg_0026.png,69.47800000000001,20.0,5.0,0.5797080993652344,0.9929589976771273,0.6146392822265625,135.1836535835754,51.2249930820479,7.427844712240663,1778.2601318359375,0.0,0.0,False,,-9.790773116677327,True,512.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0027.png,eval_neg_0027.png,83.47800000000001,34.0,5.0,0.5681877136230469,0.9975494639032676,0.5686912536621094,157.64104937650507,39.27371188195896,7.2878237708714995,1162.068359375,0.0,0.0,False,,-6.55375656730088,True,105.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0028.png,eval_neg_0028.png,51.7912,29.0,2.0,0.4559898376464844,0.9922031204249802,0.5070762634277344,115.62681020409698,63.07747534950924,6.742263048779524,1764.0250244140625,0.0,0.0,False,,-9.045905728212219,True,422.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0029.png,eval_neg_0029.png,150.5824,110.0,4.0,0.10007476806640625,0.9801402759777388,0.09906768798828125,183.01775125144397,23.048545657757654,5.462970141758719,1021.0232543945312,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0030.png,eval_neg_0030.png,220.0,196.0,56.0,0.13389968872070312,0.7867297227999203,0.09289932250976562,252.93105572208762,15.35834736956601,7.304654386848723,1396.7054443359375,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0031.png,eval_neg_0031.png,130.6868,99.0,3.0,0.17995452880859375,0.9248526730826303,0.19231033325195312,169.38698351615653,40.84636570598186,5.844800576065567,954.8211059570312,0.0,0.0,False,,-33.0055705322696,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0032.png,eval_neg_0032.png,65.6868,34.0,3.0,0.5387649536132812,0.9938116884036422,0.5972251892089844,126.26092399670412,55.743669347067666,7.167547193338313,1421.24072265625,0.0,0.0,False,,-8.741507527010128,True,380.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0033.png,eval_neg_0033.png,176.7912,154.0,2.0,0.06285476684570312,0.6029010135340171,0.037097930908203125,194.9254498714653,12.943503700184515,6.520119788247179,722.5527954101562,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0034.png,eval_neg_0034.png,66.8956,53.0,1.0,0.4549102783203125,0.9783064434978029,0.46590423583984375,136.88275173170453,55.4265584939538,6.289480901453974,790.9449462890625,0.0,0.0,False,,-12.327594041819077,True,705.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0035.png,eval_neg_0035.png,133.6868,102.0,3.0,0.20874404907226562,0.6296485809835347,0.087615966796875,192.60357889237198,29.76662359523073,6.478501501252042,634.4911499023438,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0036.png,eval_neg_0036.png,119.6868,88.0,3.0,0.3180274963378906,0.7329702887164293,0.24698257446289062,165.6811800139007,38.87149482806527,6.943750810252501,1162.977294921875,0.0,0.0,True,fragmented_mask,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0037.png,eval_neg_0037.png,141.478,92.0,5.0,0.17105865478515625,0.47462200615494404,0.08080291748046875,196.89675195921066,27.99947495067865,6.310842273719775,945.3090209960938,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0038.png,eval_neg_0038.png,53.6868,22.0,3.0,0.3729438781738281,0.9960210709354064,0.3715667724609375,138.9667056794382,49.41091783759449,6.451090074875937,1221.0771484375,0.0,0.0,False,,-5.583594822501166,True,35.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0039.png,eval_neg_0039.png,37.6868,6.0,3.0,0.5487251281738281,0.9946817755222636,0.5658645629882812,111.86620420930578,54.82703135935938,7.02897918055723,1806.691650390625,0.0,0.0,False,,-8.291727470897747,True,320.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0040.png,eval_neg_0040.png,133.5824,93.0,4.0,0.14286041259765625,0.5,0.07094955444335938,185.147158449379,30.273185101439758,5.907860382336899,982.5530395507812,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0041.png,eval_neg_0041.png,148.478,99.0,5.0,0.06243896484375,0.9491080156402737,0.05678558349609375,188.897554749429,26.412615882893906,5.415807964212718,1146.7030029296875,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0042.png,eval_neg_0042.png,62.8956,49.0,1.0,0.4182281494140625,0.9919187128315516,0.4244194030761719,127.36668494234175,50.67737775865197,5.802583615997257,577.4437255859375,0.0,0.0,False,,-6.069870886960599,True,67.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0043.png,eval_neg_0043.png,144.7912,122.0,2.0,0.09756088256835938,0.9934701857282503,0.09320831298828125,178.90414995498077,19.633274796051253,4.179604006127139,211.41204833984375,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0044.png,eval_neg_0044.png,139.6868,108.0,3.0,0.059627532958984375,0.8922653700978824,0.0491180419921875,192.3550792171482,22.84463812993335,4.805643626608096,641.7955322265625,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0045.png,eval_neg_0045.png,99.7912,77.0,2.0,0.19934844970703125,0.4041677829231888,0.08991622924804688,156.59000466675153,50.50236862752427,5.814176324213543,992.9478759765625,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0046.png,eval_neg_0046.png,139.0,134.0,2.0,0.03917694091796875,0.5397273612463486,0.01840972900390625,179.1512639867385,26.338473846774487,3.7075052435002975,162.56591796875,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0047.png,eval_neg_0047.png,82.8956,69.0,1.0,0.3685569763183594,0.9831910158878021,0.3899078369140625,132.40519704144327,46.785843169855006,5.2021651421572095,530.9134521484375,0.0,0.0,False,,-8.581179909090874,True,366.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0048.png,eval_neg_0048.png,49.7912,27.0,2.0,0.6441841125488281,0.9954639395034021,0.6828384399414062,114.56942380532061,53.95081726663138,7.2625716493709875,1398.5106201171875,0.0,0.0,False,,-8.44093316260114,True,341.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0049.png,eval_neg_0049.png,136.0,130.0,2.0,0.044109344482421875,0.3643518118135432,0.0093841552734375,199.2642276422764,27.566447822337846,3.6552955883668505,186.9652862548828,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0050.png,eval_neg_0050.png,131.7912,109.0,2.0,0.23188018798828125,0.9377817260553417,0.2710113525390625,166.549194865154,43.90069253336304,5.744479485122015,621.8998413085938,0.0,0.0,False,,-27.34370698745197,True,1219.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0051.png,eval_neg_0051.png,98.7912,76.0,2.0,0.18033218383789062,0.9549002601908065,0.180084228515625,150.19814438230807,39.56455241469465,5.22455084276743,695.3047485351562,0.0,0.0,False,,-20.4107640064177,True,1028.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0052.png,eval_neg_0052.png,111.7912,89.0,2.0,0.2633781433105469,0.9230769230769231,0.2923126220703125,159.13617737641593,48.852999880142505,5.903724831521327,873.0408935546875,0.0,0.0,False,,-33.196030329020445,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0053.png,eval_neg_0053.png,124.6868,93.0,3.0,0.14936447143554688,0.8956710509513472,0.13604736328125,168.61860699865412,38.947666329965784,5.802289395869195,1056.35205078125,0.0,0.0,False,,-44.46943050806273,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0054.png,eval_neg_0054.png,69.6868,38.0,3.0,0.4429664611816406,0.98433530541418,0.4623374938964844,135.94186420680037,53.27903684923602,6.743918454909119,1428.5833740234375,0.0,0.0,False,,-11.115167462229778,True,627.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0055.png,eval_neg_0055.png,79.8956,66.0,1.0,0.2977104187011719,0.990146457722025,0.3224372863769531,135.33689440993788,52.60136340494369,5.555492901306243,929.8858032226562,0.0,0.0,False,,-7.107410616946957,True,156.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0056.png,eval_neg_0056.png,46.7912,24.0,2.0,0.3222465515136719,0.9915596330275229,0.3465003967285156,126.1052921295124,66.39217531212415,6.151564742229914,1740.34716796875,0.0,0.0,False,,-8.569148775730682,True,364.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0057.png,eval_neg_0057.png,15.8956,2.0,1.0,0.709014892578125,0.9975788748762536,0.7278938293457031,101.41847253593832,67.39954470347841,6.932398360297193,1875.405029296875,0.0,0.0,False,,-8.788724285211376,True,389.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0058.png,eval_neg_0058.png,115.6868,84.0,3.0,0.21584701538085938,0.7811886962515243,0.18745803833007812,168.04552206914795,43.60579314035683,6.0784890067485655,1197.982177734375,0.0,0.0,False,,-88.19648922968572,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0059.png,eval_neg_0059.png,169.2692,102.0,7.0,0.08808517456054688,0.601576371746568,0.05088043212890625,202.24029089818563,17.932043099322176,6.537421793947623,625.428955078125,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0060.png,eval_neg_0060.png,123.6868,92.0,3.0,0.06945037841796875,0.9744589695704713,0.06528854370117188,169.2009348524686,27.957998196642134,4.764112455479668,623.0362548828125,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0061.png,eval_neg_0061.png,103.3736,45.0,6.0,0.3457069396972656,0.967591724137931,0.38893890380859375,157.2708664351988,50.82346353959717,7.208412395962886,2303.5400390625,0.0,0.0,False,,-18.7706214580521,True,965.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0062.png,eval_neg_0062.png,82.8956,69.0,1.0,0.19488143920898438,0.9758451269403174,0.21307754516601562,135.77449558694522,55.590139355614944,4.9500388872090335,931.2116088867188,0.0,0.0,False,,-12.93005974876163,True,736.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0063.png,eval_neg_0063.png,87.6868,56.0,3.0,0.26126861572265625,0.930457001022047,0.30741119384765625,134.72484054302237,55.701913851218066,6.262584649442908,1396.17138671875,0.0,0.0,False,,-31.23153349732812,True,1327.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0064.png,eval_neg_0064.png,108.6868,77.0,3.0,0.18317794799804688,0.9509985630687853,0.19361114501953125,161.70018126650118,46.3119845236205,5.797598036711807,1044.5611572265625,0.0,0.0,False,,-23.313994953490223,True,1123.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0065.png,eval_neg_0065.png,220.0,193.0,61.0,0.17663955688476562,0.6455026455026455,0.1105804443359375,253.1266386090796,10.445971884282434,6.6663743217083,1171.8455810546875,0.0,0.0,True,fragmented_mask,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0066.png,eval_neg_0066.png,173.6868,142.0,3.0,0.06866073608398438,0.7722095671981777,0.05234527587890625,196.69159014720887,14.963797369265048,6.6068889972514055,988.9404296875,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0067.png,eval_neg_0067.png,125.0,119.0,2.0,0.048503875732421875,0.8567046795123869,0.0379791259765625,176.05333467255926,23.056267486274553,3.855887491871563,211.06358337402344,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0068.png,eval_neg_0068.png,105.6868,74.0,3.0,0.2086181640625,0.9172213282621416,0.2357635498046875,156.12397255841046,57.17757258049645,6.113340419004767,1581.2518310546875,0.0,0.0,False,,-37.31245702444843,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0069.png,eval_neg_0069.png,42.6868,11.0,3.0,0.38101959228515625,0.9863939448549288,0.3736915588378906,154.08597298925082,49.80571659082269,6.473361718041698,1647.9786376953125,0.0,0.0,False,,-10.0948983488267,True,546.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0070.png,eval_neg_0070.png,43.8956,30.0,1.0,0.5099563598632812,0.9909187474753519,0.5331878662109375,112.12867384025412,60.438604436923995,6.524213714909235,1565.1552734375,0.0,0.0,False,,-9.057441756968473,True,423.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0071.png,eval_neg_0071.png,92.7912,70.0,2.0,0.3566322326660156,0.9895709655681417,0.3938636779785156,142.53247004813605,47.84608501491404,6.350926916406272,1060.7652587890625,0.0,0.0,False,,-7.668642369301532,True,217.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0072.png,eval_neg_0072.png,220.0,239.0,15.0,0.20941162109375,0.8330843777324395,0.16780471801757812,252.911045943304,15.388889084894457,6.957197049490526,1479.94091796875,0.0,0.0,False,,-72.29260283214703,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0073.png,eval_neg_0073.png,131.8956,118.0,1.0,0.13042068481445312,0.5635730790605166,0.07269668579101562,182.70640709450595,29.399892755920014,5.8664805943597065,1094.7392578125,0.0,0.0,True,too_empty,,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0074.png,eval_neg_0074.png,220.0,175.0,78.0,0.25228118896484375,0.8462364290682554,0.21502685546875,250.44126099914845,24.97582975622481,6.9153070834317365,2338.617919921875,0.0,0.0,False,,-67.52870717996522,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0075.png,eval_neg_0075.png,123.5824,83.0,4.0,0.19063568115234375,0.9239604594389083,0.20653533935546875,169.47597059584058,47.14512231838776,6.116710450904037,1213.87255859375,0.0,0.0,False,,-34.16267812910394,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0076.png,eval_neg_0076.png,109.8956,96.0,1.0,0.214508056640625,0.953122777066439,0.25014495849609375,152.93363223228718,46.48316981345212,5.175541818347983,656.1581420898438,0.0,0.0,False,,-21.035966183075224,True,1044.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0077.png,eval_neg_0077.png,92.7912,70.0,2.0,0.28852081298828125,0.948819314065103,0.3251152038574219,141.55511750970936,51.009135432638445,5.920646661683273,987.0789184570312,0.0,0.0,False,,-23.17942595523292,True,1116.0
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0078.png,eval_neg_0078.png,91.6868,60.0,3.0,0.3556327819824219,0.9240134295858496,0.40715789794921875,144.00697059980888,57.339159367852204,6.716247097628742,1632.882568359375,0.0,0.0,False,,-34.23946631972035,False,
negative,/mnt/MammoDiffusion/MammoDiffusion/experiments/diffusers/04_sd21_lora/generated_images/final/negative/eval_neg_0079.png,eval_neg_0079.png,37.7912,15.0,2.0,0.466888427734375,0.9920337930583698,0.459564208984375,148.11082243176838,51.57137972494489,6.3908554384876055,1213.506103515625,0.0,0.0,False,,-7.71284533791287,True,224.0
